Wall time,Step,Value
1498413523.13977,90200,0.8507612347602844
1498414044.061393,90400,0.8509615659713745
1498414304.221463,90500,0.8493589758872986
1498414563.716337,90600,0.8503605723381042
1498414823.451332,90700,0.8495593070983887
1498415084.940274,90800,0.8546674847602844
1498415347.216372,90900,0.8493589758872986
1498415610.996394,91000,0.8504607081413269
1498416401.599121,91300,0.8504607081413269
1498416663.560541,91400,0.8520632982254028
1498416925.519467,91500,0.8500601053237915
1498417452.097634,91700,0.8501602411270142
1498417713.279206,91800,0.8496594429016113
1498417974.57787,91900,0.8496594429016113
1498418235.315654,92000,0.8530648946762085
1498418496.823542,92100,0.8501602411270142
1498418761.257482,92200,0.8508613705635071
1498419025.444927,92300,0.8491586446762085
1498419290.394906,92400,0.852463960647583
1498419557.689185,92500,0.8517628312110901
1498419826.990942,92600,0.8503605723381042
1498420095.462654,92700,0.8503605723381042
1498420631.008413,92900,0.8507612347602844
1498420897.087962,93000,0.8515625
1498421164.19731,93100,0.8490585088729858
1498421437.502431,93200,0.8531650900840759
1498421998.276454,93400,0.8495593070983887
1498422542.871492,93600,0.8523637652397156
1498423083.690571,93800,0.8492588400840759
1498423640.947189,94000,0.852463960647583
1498424195.954806,94200,0.8504607081413269
1498424733.938971,94400,0.8534655570983887
1498425006.374871,94500,0.8511618375778198
1498425294.101891,94600,0.8515625
1498425577.588829,94700,0.850661039352417
1498426129.543682,94900,0.8508613705635071
1498426400.886165,95000,0.8505609035491943
1498426670.856768,95100,0.8496594429016113
1498427517.313174,95400,0.8502604365348816
1498427799.65652,95500,0.8508613705635071
1498428078.790954,95600,0.8513621687889099
1498428625.976495,95800,0.8510617017745972
1498428899.380408,95900,0.8504607081413269
1498429468.681868,96100,0.8514623641967773
1498429754.979824,96200,0.8507612347602844
1498430032.873988,96300,0.8498597741127014
1498430304.985266,96400,0.852463960647583
1498430579.655181,96500,0.8514623641967773
1498431135.769967,96700,0.848557710647583
1498431424.225916,96800,0.8525640964508057
1498431990.778885,97000,0.8514623641967773
1498432267.909515,97100,0.8505609035491943
1498432541.051018,97200,0.8507612347602844
1498432820.586998,97300,0.8516626358032227
1498433097.891583,97400,0.8515625
1498433388.935116,97500,0.850661039352417
1498433677.609397,97600,0.8508613705635071
1498433962.006246,97700,0.8507612347602844
1498434243.545705,97800,0.8523637652397156
1498434519.556543,97900,0.8501602411270142
1498434801.858886,98000,0.8523637652397156
1498435370.65647,98200,0.8511618375778198
1498435655.839375,98300,0.8499599099159241
1498435942.29158,98400,0.8508613705635071
1498436503.134839,98600,0.8505609035491943
1498436780.90322,98700,0.850661039352417
1498437062.791646,98800,0.8504607081413269
1498437351.946005,98900,0.8517628312110901
1498437641.256643,99000,0.8522636294364929
1498437927.527036,99100,0.8496594429016113
1498438208.642188,99200,0.8499599099159241
1498438492.891316,99300,0.8511618375778198
1498438777.479465,99400,0.8518629670143127
1498439059.908613,99500,0.8496594429016113
1498439342.628113,99600,0.8522636294364929
1498439922.305538,99800,0.8507612347602844
1498440789.299194,100100,0.8514623641967773
1498441387.827326,100300,0.8511618375778198
1498441679.01261,100400,0.8525640964508057
1498441968.329841,100500,0.8507612347602844
1498442262.148427,100600,0.8511618375778198
1498442849.043496,100800,0.8531650900840759
1498443435.679253,101000,0.8516626358032227
1498443733.09774,101100,0.8509615659713745
1498444031.731454,101200,0.8522636294364929
1498445511.596683,101700,0.850661039352417
1498446108.547867,101900,0.8503605723381042
1498446997.602528,102200,0.8529647588729858
1498447288.291192,102300,0.8491586446762085
1498447868.047149,102500,0.8502604365348816
1498448168.185766,102600,0.8502604365348816
1498448458.896751,102700,0.8519631624221802
1498448775.075114,102800,0.8519631624221802
1498449107.62347,102900,0.8518629670143127
1498449419.966457,103000,0.8499599099159241
1498449764.945849,103100,0.8504607081413269
1498450082.017196,103200,0.8509615659713745
1498450402.860622,103300,0.852463960647583
1498450726.491346,103400,0.8505609035491943
1498451058.166117,103500,0.8488581776618958
1498451391.861905,103600,0.8504607081413269
1498451714.223151,103700,0.8518629670143127
1498452720.793382,104000,0.8543669581413269
1498453043.420845,104100,0.8508613705635071
1498453382.787664,104200,0.8491586446762085
1498453709.373902,104300,0.8488581776618958
1498454035.379683,104400,0.8520632982254028
1498454378.559023,104500,0.8522636294364929
1498454698.697308,104600,0.8503605723381042
1498455711.466593,104900,0.8510617017745972
1498456038.837033,105000,0.8513621687889099
1498456368.432031,105100,0.8482571840286255
1498456696.646325,105200,0.8508613705635071
1498457027.128597,105300,0.8512620329856873
1498457364.129769,105400,0.8500601053237915
1498457689.810894,105500,0.8497596383094788
1498458031.136795,105600,0.8499599099159241
1498458354.900832,105700,0.8504607081413269
1498458691.977431,105800,0.8508613705635071
1498459345.08987,106000,0.8515625
1498459993.449604,106200,0.8518629670143127
1498460318.723967,106300,0.8483573794364929
1498460647.862706,106400,0.8499599099159241
1498460978.592458,106500,0.8510617017745972
1498461306.276021,106600,0.8523637652397156
1498461971.011259,106800,0.8509615659713745
1498462310.836673,106900,0.8518629670143127
1498462646.510049,107000,0.8509615659713745
1498462993.240519,107100,0.8517628312110901
1498463328.084794,107200,0.8509615659713745
1498463658.719703,107300,0.8514623641967773
1498464325.587152,107500,0.8505609035491943
1498464662.207065,107600,0.8520632982254028
1498465337.096714,107800,0.8515625
1498466351.2645,108100,0.8515625
1498466689.574081,108200,0.8519631624221802
1498467026.650681,108300,0.8493589758872986
1498467369.258314,108400,0.8505609035491943
1498467705.838101,108500,0.8507612347602844
1498468051.130195,108600,0.8500601053237915
1498468389.806106,108700,0.850661039352417
1498468731.189565,108800,0.8494591116905212
1498469412.880833,109000,0.8522636294364929
1498469756.506723,109100,0.8515625
1498470095.011551,109200,0.8516626358032227
1498471112.4285,109500,0.8513621687889099
1498471448.068207,109600,0.850661039352417
1498471793.144844,109700,0.8513621687889099
1498472129.105166,109800,0.8510617017745972
1498472473.939677,109900,0.8517628312110901
1498472809.017694,110000,0.8509615659713745
1498473145.550427,110100,0.8503605723381042
1498473483.644662,110200,0.8526642918586731
1498473827.003088,110300,0.8508613705635071
1498474840.196167,110600,0.8514623641967773
1498475194.175866,110700,0.8521634340286255
1498475552.626202,110800,0.8509615659713745
1498475906.986871,110900,0.8514623641967773
1498476636.064654,111100,0.8500601053237915
1498477004.955059,111200,0.8510617017745972
1498477733.83275,111400,0.8518629670143127
1498478091.718174,111500,0.8500601053237915
1498478466.262732,111600,0.8517628312110901
1498478827.990345,111700,0.8523637652397156
1498479199.94112,111800,0.8528645634651184
1498479565.751889,111900,0.8489583134651184
1498479931.785825,112000,0.8515625
1498480309.830273,112100,0.8507612347602844
1498481042.99371,112300,0.8508613705635071
1498481405.644128,112400,0.8502604365348816
1498482520.824341,112700,0.8502604365348816
1498482890.876269,112800,0.8515625
1498483261.752097,112900,0.8511618375778198
1498484010.552265,113100,0.8514623641967773
1498484752.584224,113300,0.8528645634651184
1498485117.571602,113400,0.8513621687889099
1498485496.899667,113500,0.8517628312110901
1498485859.912001,113600,0.8507612347602844
1498486238.817915,113700,0.8517628312110901
1498486603.556362,113800,0.8505609035491943
1498486981.412442,113900,0.8500601053237915
1498487734.565923,114100,0.8522636294364929
1498488474.706537,114300,0.8516626358032227
1498488844.98359,114400,0.8507612347602844
1498489218.572492,114500,0.8529647588729858
1498489592.895475,114600,0.8519631624221802
1498490345.941592,114800,0.8516626358032227
1498490716.389662,114900,0.8529647588729858
1498491467.940487,115100,0.8505609035491943
1498491832.933697,115200,0.8505609035491943
1498492213.146093,115300,0.8530648946762085
1498492581.991423,115400,0.8503605723381042
1498492955.38185,115500,0.8508613705635071
1498493320.335697,115600,0.8526642918586731
1498493698.394179,115700,0.8503605723381042
1498494070.961069,115800,0.8502604365348816
1498494483.502492,115900,0.8505609035491943
1498494884.284791,116000,0.8519631624221802
1498496041.997797,116200,0.8503605723381042
1498496653.656086,116300,0.8493589758872986
1498497350.122285,116400,0.8505609035491943
1498498125.959529,116500,0.8518629670143127
1498499028.861657,116600,0.8510617017745972
1498499990.425632,116700,0.8510617017745972
1498501089.736625,116800,0.8513621687889099
1498502295.257163,116900,0.8520632982254028
1498503665.518263,117000,0.8514623641967773
1498505343.882827,117100,0.8502604365348816
1498506945.073289,117200,0.8503605723381042
1498508765.154814,117300,0.8515625
1498512811.959105,117500,0.850661039352417
1498514968.155063,117600,0.8511618375778198
1498517274.939434,117700,0.8512620329856873
1498522383.929002,117900,0.8514623641967773
1498528422.424371,118100,0.8517628312110901
1498531487.381437,118200,0.8508613705635071
1498534838.638802,118300,0.8515625
1498538303.320348,118400,0.8515625
1498541848.079592,118500,0.8511618375778198
1498545718.167164,118600,0.8510617017745972
1498549675.158566,118700,0.8510617017745972
1498553779.584167,118800,0.8516626358032227
1498562280.674834,119000,0.8495593070983887
1498571703.556181,119200,0.8508613705635071
1498576569.599294,119300,0.852463960647583
1498581576.057417,119400,0.8505609035491943
1498586716.897868,119500,0.8514623641967773
1498592008.537982,119600,0.8512620329856873
1498603160.652165,119800,0.8500601053237915
1498608988.424348,119900,0.8498597741127014
1498614943.932095,120000,0.8518629670143127
1498621478.204847,120100,0.8497596383094788
1498627610.950683,120200,0.8510617017745972
1498634049.97086,120300,0.8512620329856873
1498640663.942598,120400,0.8519631624221802
1498647456.701082,120500,0.8523637652397156
1498661422.549782,120700,0.8510617017745972
1498668636.661856,120800,0.8542668223381042
1498676073.190756,120900,0.8515625
1498683560.052184,121000,0.8515625
1498698872.418624,121200,0.8527644276618958
1498707263.055322,121300,0.8532652258872986
1498723469.930299,121500,0.8503605723381042
1498731790.832356,121600,0.8511618375778198
1498740438.446369,121700,0.8500601053237915
1498767644.636047,122000,0.8522636294364929
1498777673.163993,122100,0.8521634340286255
1498786576.926934,122200,0.8507612347602844
1498796576.119062,122300,0.8508613705635071
1498805808.750331,122400,0.8525640964508057
1498826126.964757,122600,0.8491586446762085
1498836226.271545,122700,0.8505609035491943
1498846537.126484,122800,0.8522636294364929
1498856666.344904,122900,0.8530648946762085
1498879021.18133,123100,0.8494591116905212
1498901476.419863,123300,0.8513621687889099
1498924628.189314,123500,0.8494591116905212
1498936639.796299,123600,0.8530648946762085
1498948637.368302,123700,0.8514623641967773
1498961149.297852,123800,0.8491586446762085
1498973827.174242,123900,0.8527644276618958
1499000218.881495,124100,0.8523637652397156
1499012976.267355,124200,0.8513621687889099
1499026191.216273,124300,0.8510617017745972
1499039776.007987,124400,0.8521634340286255
1499067196.252918,124600,0.8509615659713745
1499080889.814676,124700,0.8507612347602844
1499095019.550218,124800,0.8528645634651184
1499109113.833849,124900,0.8517628312110901
1499123054.163347,125000,0.8487580418586731
1499184110.745227,125400,0.8473557829856873
1499199646.702934,125500,0.8511618375778198
1499215989.341237,125600,0.8517628312110901
1499231842.554888,125700,0.8519631624221802
1499247973.504618,125800,0.8484575152397156
1499280931.685129,126000,0.8497596383094788
1499298474.469271,126100,0.8535656929016113
1499315313.826531,126200,0.8482571840286255
1499332458.988564,126300,0.8513621687889099
1499350139.292306,126400,0.8516626358032227
1499367715.431934,126500,0.8525640964508057
1499385650.958741,126600,0.8486578464508057
1499403339.256326,126700,0.8503605723381042
1499439511.060091,126900,0.8528645634651184
1499457757.071715,127000,0.8517628312110901
1499476485.026137,127100,0.8521634340286255
1499494496.231615,127200,0.8533653616905212
1499513078.394761,127300,0.8523637652397156
1499550537.279606,127500,0.8513621687889099
1499569709.704624,127600,0.8527644276618958
1499588635.900544,127700,0.8509615659713745
1499608527.601056,127800,0.8510617017745972
1499628031.617002,127900,0.8518629670143127
1499647683.861574,128000,0.8543669581413269
1499667473.404806,128100,0.8504607081413269
1499687489.95254,128200,0.8482571840286255
1499707771.726381,128300,0.8496594429016113
